"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;5;0.001;0.0012;0.000821181818181818;0.000949;0.04131;0.0024797;0.003832;0.00193;0.0033615;0.0002454061;0.002040765;0.0012015;NA;0.001;0.003747;0.001789234
2008;5;0.001;0.0012;0.000849818181818182;0.0009087;0.03687;0.0024701;0.00365;0.00162;0.0033969;0.0002578245;0.002077643;0.001179;NA;0.001;0.003187;0.001663072
2008;5;0.001;0.0014;0.000859636363636364;0.0008679;0.0638;0.0022448;0.003797;0.00194;0.0033664;0.0003625266;0.001940729;0.0010305;NA;0.001;0.003581;0.001799909
2008;5;0.001;0.0019;0.00103172727272727;0.0009213;0.08711;0.0025275;0.004164;0.0022;0.0033065;0.0005766961;0.001959271;0.000882;NA;0.001;0.00434;0.003464802
2008;5;0.001;0.0023;0.000845454545454545;0.001031;0.04583;0.0029739;0.00421;0.00214;0.0032448;0.0007446168;0.002474414;0.001071;NA;0.001;0.004204;0.003821945
2008;5;0.001;0.0024;0.000983181818181818;0.0010664;0.01697;0.0029686;0.004154;0.002;0.0031809;0.0008157688;0.002294714;0.0013905;NA;0.001;0.003671;0.003504968
2008;5;0.001;0.0024;0.000984545454545455;0.0010257;0.00847;0.0026748;0.004084;0.00186;0.0031159;0.0009157759;0.002087964;0.001638;NA;0.001;0.003205;0.00301786
2008;5;0.001;0.0025;0.000988363636363636;0.0009874;0.00713;0.0024729;0.004031;0.00186;0.0030506;0.0011623894;0.002096112;0.0019665;NA;0.001;0.003226;0.003012272
2008;5;0.001;0.0027;0.00108763636363636;0.0009733;0.00561;0.0023836;0.003938;0.0018;0.0029833;0.0013568809;0.002074927;0.0021915;NA;0.001;0.003122;0.00236075
2008;5;0.001;0.0026;0.00116209090909091;0.000968;0.00426;0.0022339;0.003842;0.00171;0.0028958;0.0014544574;0.00209964;0.0022455;NA;0.001;0.002936;0.001976171
